대전시 사고 관리 번호,교통사고 날짜,교통사고 발생지,사상자 수
21,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1979.2.8,부상,유,무,110,2022G172,과속,2022.7.9
22,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1987.7.25,부상,유,유,90,2022J364,안전거리 미확보,2022.10.20
23,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1969.2.28,부상,무,무,59,2022J305,신호위반,2022.10.30
24,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1983.11.13,부상,유,무,120,2022D173,신호위반,2022.4.20
25,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1990.12.2,사망,유,무,77,2022I317,과속,2022.9.8
26,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1995.5.2,사망,유,무,88,2022B203,음주운전,2022.2.18
27,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1971.9.3,부상,유,무,55,2022L389,안전거리 미확보,2022.12.19
28,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1982.1.7,부상,유,무,89,2022L326,안전거리 미확보,2022.12.20
29,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1981.1.15,부상,유,무,107,2022F46,음주운전,2022.6.2
30,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1995.11.26,부상,유,무,61,2022I352,음주운전,2022.9.11
31,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1981.1.19,부상,유,무,78,2022J381,신호위반,2022.10.26
32,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1992.9.27,부상,유,무,115,2022G175,음주운전,2022.7.9
33,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1964.4.21,부상,유,무,102,2022B215,음주운전,2022.2.8
34,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1977.6.12,부상,유,무,56,2022B245,과속,2022.2.8
35,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1999.8.13,부상,유,무,96,2022F388,안전거리 미확보,2022.6.21
36,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1997.2.31,부상,유,무,63,2022I54,신호위반,2022.9.13
37,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1995.4.15,사망,유,유,84,2022J297,과속,2022.10.26
38,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1970.4.8,부상,유,무,67,2022H392,중앙선 침범,2022.8.7
39,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1976.1.5,부상,무,무,75,2022J385,중앙선 침범,2022.10.31
40,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1969.8.7,부상,유,무,84,2022F312,음주운전,2022.6.17
41,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1976.12.25,부상,유,무,54,2022B266,음주운전,2022.2.27
42,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1976.3.9,부상,유,무,64,2022D317,신호위반,2022.4.28
43,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1995.7.31,부상,유,무,71,2022D60,안전거리 미확보,2022.4.25
44,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1999.10.3,부상,무,무,123,2022H178,안전거리 미확보,2022.8.27
45,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1960.3.30,부상,무,무,98,2022K278,과속,2022.11.30
46,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1986.7.31,부상,무,무,111,2022C319,음주운전,2022.3.17
47,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1979.8.5,부상,유,무,116,2022D196,중앙선 침범,2022.4.14
48,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1969.8.19,부상,유,무,91,2022F243,음주운전,2022.6.6
49,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,2000.4.3,부상,유,무,118,2022J308,음주운전,2022.10.25
50,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1992.9.3,부상,유,무,85,2022A116,과속,2022.1.7
51,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1983.4.29,부상,유,무,65,2022L130,음주운전,2022.12.13
52,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,2000.4.3,사망,유,무,62,2022L251,음주운전,2022.12.16
53,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1987.12.30,부상,유,무,62,2022J96,중앙선 침범,2022.10.16
54,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1962.12.26,부상,유,무,93,2022C216,중앙선 침범,2022.3.8
55,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1982.10.24,사망,유,무,100,2022I141,중앙선 침범,2022.9.17
56,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1973.9.8,부상,유,무,91,2022A359,음주운전,2022.1.10
57,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1976.1.6,사망,유,무,91,2022H133,안전거리 미확보,2022.8.12
58,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1994.3.25,부상,유,무,71,2022J320,과속,2022.10.1
59,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,2002.1.18,부상,유,무,55,2022G386,과속,2022.7.26
60,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1970.2.2,부상,유,유,71,2022D16,신호위반,2022.4.3
61,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1982.12.12,부상,유,유,91,2022B297,음주운전,2022.2.22
62,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1993.4.16,부상,유,무,117,2022D27,음주운전,2022.4.2
63,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1988.2.30,부상,유,무,54,2022F222,음주운전,2022.6.14
64,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1996.11.15,부상,유,유,105,2022E333,과속,2022.5.10
65,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1967.1.9,부상,유,무,54,2022I182,중앙선 침범,2022.9.11
66,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",남,1970.1.22,부상,유,무,103,2022H59,신호위반,2022.8.25
67,"['김', '박', '이', '황', '정', '최', '유', '성', '육', '장', '곽', '한', '노', '조', '지우', '민준', '서윤', '서준', '서연', '민서', '하윤', '도윤', '시우', '서현', '연우', '주원', '예준', '지민', '지호', '하은', '지원', '서진', '지후', '지안', '하준', '윤서', '지유', '채원', '준서', '준우', '채은', '수정', '주호', '선우']",여,1975.9.29,부상,유,무,127,2022D166,중앙선 침범,2022.4.14
